Time,Label (common/hard fault),Label (common/soft fault),Label (common/controller fault),Label (common/hard and soft),Label (common/all),Label (advanced/hard fault),Label (advanced/soft fault),Label (advanced/controller fault),T101,T102,T104,T106,T108,T110,T112,T114,T116,PDIC101,PDIC102,PIC101,TV101,TH101_SetPoint,TH101_Temperature,TH102_SetPoint,TH102_Temperature,TH103_SetPoint,TH103_Temperature,A104,M104,A101,M101,A103,M107,M106,A106,A107,M103,F101,F102,F103,F104,AV101,AV104,AV105,AV106,AV107,AV108,AV109,FI101_Pulses,TH101_Start,TH101_Status,TH102_Start,TH102_Status,TH103_Start,TH103_Status,T_ERROR_0_C1,T201,T202,T204,T206,T208,T210,T212,PDIC201,PDIC202,PIC201,TV201,TH201_SetPoint,TH201_Temperature,TH202_SetPoint,TH202_Temperature,TH203_SetPoint,TH203_Temperature,A203,M203,AV201,AV203,AV205,AV207,AV208,FI201_Pulses,TH201_Start,TH201_Status,TH202_Start,TH202_Status,TH203_Start,TH203_Status,T_ERROR_0_C2
19:27:30,0,0,0,0,0,0,0,0,100.8,100.96,100.48,100.05,100.1,100.64,101.17,92.25,93.07,0.874,0.543333,983.478577,0,135,135,0,15.1,125,96.800003,1.709,-0.021863,68.800003,4.056538,4.06,0,-0.481784,10.367,2,3.952694,2.61788,2.742589,2.520434,4.223088, TRUE , FALSE , FALSE , FALSE , FALSE , TRUE , TRUE ,TRUE , TRUE , FALSE , TRUE , FALSE , TRUE , FALSE , FALSE ,118.83,119.32,117.44,119.8,116.98,109.06,119.18,0.419,0.430667,983.010254,0,150,150,0,29.200001,0,18.700001,0.2,-0.959847, FALSE , FALSE , FALSE , FALSE , TRUE ,TRUE , TRUE , FALSE , TRUE , FALSE , FALSE , FALSE , FALSE 
19:28:00,0,0,0,0,0,0,0,0,100.76,100.92,100.46,100.03,99.67,100.73,100.96,92.31,91.64,0.708,0.486333,983.987976,0,135,135,0,15.1,125,96.900002,1.709,-0.025809,68.75,4.029131,4.09,0,-0.318887,10.357,15.869,3.989129,2.618184,2.744253,2.520927,4.131869, TRUE , FALSE , FALSE , FALSE , FALSE , TRUE , TRUE ,TRUE , TRUE , FALSE , TRUE , FALSE , TRUE , FALSE , FALSE ,118.82,119.32,117.43,119.77,117.01,109.04,119.17,0.413667,0.448333,983.010254,0,150,150,0,29.200001,0,18.799999,0.2,0, FALSE , FALSE , FALSE , FALSE , TRUE ,TRUE , TRUE , FALSE , TRUE , FALSE , FALSE , FALSE , FALSE 
19:28:30,0,0,0,0,0,0,0,0,100.84,100.96,100.5,100.02,100.16,100.68,101.2,92.26,92.94,0.847667,0.457333,982.884338,0,135,135,0,15.1,125,96.900002,1.71,-0.025809,68.75,4.029131,4.12,285.257703,-0.393156,10.357,15.869,4.319999,2.618587,2.737123,2.519823,4.300003, TRUE , FALSE , FALSE , FALSE , FALSE , TRUE , TRUE ,TRUE , TRUE , FALSE , TRUE , FALSE , TRUE , FALSE , FALSE ,118.82,119.33,117.45,119.86,117.03,109.05,119.19,0.423,0.44,983.010254,0,150,149.899994,0,29.200001,0,18.700001,0.2,0, FALSE , FALSE , FALSE , FALSE , TRUE ,TRUE , TRUE , FALSE , TRUE , FALSE , FALSE , FALSE , FALSE 
19:29:00,0,0,0,0,0,0,0,0,100.82,100.91,100.45,100.05,100.07,100.66,100.81,92.26,92.9,0.782333,0.451,982.714539,0,135,135,0,15.1,125,96.900002,1.71,-0.021943,68.699997,4.029126,4.16,358.011611,-0.365541,10.347,15.869,4.320002,2.617741,2.734568,2.520989,4.15074, TRUE , FALSE , FALSE , FALSE , FALSE , TRUE , TRUE ,TRUE , TRUE , FALSE , TRUE , FALSE , TRUE , FALSE , FALSE ,118.79,119.32,117.44,119.78,116.93,109.05,119.21,0.412667,0.454333,983.010254,0,150,149.899994,0,29.1,0,18.799999,0.23,0, FALSE , FALSE , FALSE , FALSE , TRUE ,TRUE , TRUE , FALSE , TRUE , FALSE , FALSE , FALSE , FALSE 
19:29:30,0,0,0,0,0,0,0,0,100.81,100.98,100.51,100.09,99.84,100.68,100.9,92.27,92.79,0.947,0.492333,983.393616,0,135,135,0,15.1,125,96.900002,1.71,0.021863,68.699997,4.029126,4.19,378.122762,-0.391312,10.347,15.869,4.319998,2.617686,2.732888,2.519518,4.254362, TRUE , FALSE , FALSE , FALSE , FALSE , TRUE , TRUE ,TRUE , TRUE , FALSE , TRUE , FALSE , TRUE , FALSE , FALSE ,118.83,119.33,117.44,119.78,117.02,109.05,119.21,0.368,0.456333,983.050293,0,150,150,0,29.1,0,18.700001,0.238,0, FALSE , FALSE , FALSE , FALSE , TRUE ,TRUE , TRUE , FALSE , TRUE , FALSE , FALSE , FALSE , FALSE 
19:30:00,0,0,0,0,0,0,0,0,100.76,100.94,100.47,100.03,99.65,100.69,100.85,92.25,92.19,0.808667,0.482667,982.969177,0,135,134.899994,0,15.1,125,96.900002,1.71,0.025809,68.599998,3.941401,4.23,358.011611,-0.462392,10.341,15.869,4.135107,2.617434,2.736524,2.517344,4.186646, TRUE , FALSE , FALSE , FALSE , FALSE , TRUE , TRUE ,TRUE , TRUE , FALSE , TRUE , FALSE , TRUE , FALSE , FALSE ,118.82,119.37,117.44,119.8,117.02,109.05,119.18,0.366333,0.458667,983.010254,0,150,150,0,29.1,0,18.799999,0.238,0.992615, FALSE , FALSE , FALSE , FALSE , TRUE ,TRUE , TRUE , FALSE , TRUE , FALSE , FALSE , FALSE , FALSE 
19:30:30,0,0,0,0,0,0,0,0,100.74,100.94,100.5,100.09,99.89,100.65,101.06,92.26,92.84,0.757333,0.441333,983.733215,0,135,134.899994,0,15.1,125,96.900002,1.71,0.027277,68.599998,3.941401,4.26,285.257703,-0.535719,10.341,15.876,3.989125,2.618093,2.728293,2.518083,4.146789, TRUE , FALSE , FALSE , FALSE , FALSE , TRUE , TRUE ,TRUE , TRUE , FALSE , TRUE , FALSE , TRUE , FALSE , FALSE ,118.82,119.32,117.44,119.78,117.03,109.06,119.18,0.546667,0.471,983.010254,0,150,149.899994,0,29.200001,0,18.799999,0.2,1.26903, FALSE , FALSE , FALSE , FALSE , TRUE ,TRUE , TRUE , FALSE , TRUE , FALSE , FALSE , FALSE , FALSE 
19:31:00,0,0,0,0,0,0,0,0,100.82,100.9,100.49,100.13,99.64,100.68,101,92.25,92.16,0.818,0.447,983.818176,0,135,134.899994,0,15.1,125,97,1.711,0.020563,68.550003,3.913269,4.3,0.156119,-0.409504,10.339,15.877,3.887991,2.617208,2.732533,2.518878,4.287043, TRUE , FALSE , FALSE , FALSE , FALSE , TRUE , TRUE ,TRUE , TRUE , FALSE , TRUE , FALSE , TRUE , FALSE , FALSE ,118.81,119.32,117.44,119.78,117.02,108.98,119.18,0.472667,0.461667,983.010254,0,150,150,0,29.1,0,18.799999,0.2,1.254554, FALSE , FALSE , FALSE , FALSE , TRUE ,TRUE , TRUE , FALSE , TRUE , FALSE , FALSE , FALSE , FALSE 
19:31:30,0,0,0,0,0,0,0,0,100.82,100.92,100.47,100.09,100.23,100.64,101.03,92.28,93.3,0.856,0.472333,983.054138,0,135,135,0,15.1,125,97,1.711,0.023683,68.550003,3.913269,4.34,0.202677,-0.391544,10.339,15.877,3.986165,2.617404,2.725312,2.51997,4.322402, TRUE , FALSE , FALSE , FALSE , FALSE , TRUE , TRUE ,TRUE , TRUE , FALSE , TRUE , FALSE , TRUE , FALSE , FALSE ,118.82,119.32,117.43,119.8,117.03,109.06,119.1,0.371333,0.441667,983.050293,0,150,150,0,29.1,0,18.799999,4,-1.003131, FALSE , FALSE , FALSE , FALSE , TRUE ,TRUE , TRUE , FALSE , TRUE , FALSE , FALSE , FALSE , FALSE 
19:32:00,0,0,0,0,0,0,0,0,100.86,100.99,100.53,100.15,99.96,100.63,100.8,92.28,93.06,0.769333,0.499333,983.393616,0,135,135,0,15.1,125,97,1.711,0.02056,68.449997,3.935983,4.37,0.216924,-0.29797,10.323,15.88,4.129348,2.617095,2.7272,2.52173,4.274089, TRUE , FALSE , FALSE , FALSE , FALSE , TRUE , TRUE ,TRUE , TRUE , FALSE , TRUE , FALSE , TRUE , FALSE , FALSE ,118.81,119.32,117.45,119.73,117.03,109.06,119.17,0.498667,0.446,983.010254,0,150,150,0,29.1,0,18.799999,4,-1.418781, FALSE , FALSE , FALSE , FALSE , TRUE ,TRUE , TRUE , FALSE , TRUE , FALSE , FALSE , FALSE , FALSE 
19:32:30,0,0,0,0,0,0,0,0,100.88,101.03,100.56,100.09,99.78,100.62,101.17,92.26,93.2,0.871,0.484667,983.818176,0,135,134.899994,0,15.1,125,97,1.711,0.025805,68.449997,3.935983,4.41,0.242063,-0.322608,10.323,15.88,4.320003,2.617119,2.729034,2.519547,4.103551, TRUE , FALSE , FALSE , FALSE , FALSE , TRUE , TRUE ,TRUE , TRUE , FALSE , TRUE , FALSE , TRUE , FALSE , FALSE ,118.8,119.33,117.45,119.78,117.02,109.05,119.17,0.310667,0.456,983.050293,0,150,150,0,29.1,0,18.799999,0.243,124.554855, FALSE , FALSE , FALSE , FALSE , TRUE ,TRUE , TRUE , FALSE , TRUE , FALSE , FALSE , FALSE , FALSE 
19:33:00,0,0,0,0,0,0,0,0,100.67,100.91,100.45,100.04,99.81,100.7,101.17,92.27,91.03,0.892333,0.447333,983.987976,0,135,134.899994,0,15.1,125,97,1.711,0.027274,68.400002,3.870782,4.45,0.230678,-0.456328,10.31,15.883,4.600246,2.617611,2.733905,2.51788,4.329354, TRUE , FALSE , FALSE , FALSE , FALSE , TRUE , TRUE ,TRUE , TRUE , FALSE , TRUE , FALSE , TRUE , FALSE , FALSE ,118.79,119.32,117.44,119.78,117.02,109.06,119.18,0.393333,0.460667,983.050293,0,150,150,0,29.1,0,18.799999,0.243,138.619703, FALSE , FALSE , FALSE , FALSE , TRUE ,TRUE , TRUE , FALSE , TRUE , FALSE , FALSE , FALSE , FALSE 
19:33:30,0,0,0,0,0,0,0,0,100.8,100.96,100.5,100.08,100.02,100.67,101.22,92.3,93,0.977667,0.491667,982.544739,0,135,135,0,15.1,125,97,1.711,0.02194,68.400002,3.870782,4.49,0.154687,-0.748822,10.313,15.885,4.353554,2.618136,2.7169,2.518766,4.159179, TRUE , FALSE , FALSE , FALSE , FALSE , TRUE , TRUE ,TRUE , TRUE , FALSE , TRUE , FALSE , TRUE , FALSE , FALSE ,118.81,119.35,117.44,119.71,117.02,109.06,119.19,0.366,0.438667,983.050293,0,150,150,0,29.1,0,18.799999,0.243,64.460828, FALSE , FALSE , FALSE , FALSE , TRUE ,TRUE , TRUE , FALSE , TRUE , FALSE , FALSE , FALSE , FALSE 
19:34:00,0,0,0,0,0,0,0,0,100.76,100.95,100.51,100.11,100.2,100.82,100.59,92.26,93.4,0.825,0.511667,983.818176,0,135,134.899994,0,15.1,125,97.099998,1.71,0,68.349998,3.97495,4.528,0.178734,-0.73683,10.313,15.886,4.575431,2.61818,2.717571,2.51939,4.087662, TRUE , FALSE , FALSE , FALSE , FALSE , TRUE , TRUE ,TRUE , TRUE , FALSE , TRUE , FALSE , TRUE , FALSE , FALSE ,118.81,119.32,117.45,119.8,117.03,109.06,119.2,0.390667,0.459667,983.090454,0,150,150,0,29.1,0,18.799999,0.2,-137.786243, FALSE , FALSE , FALSE , FALSE , TRUE ,TRUE , TRUE , FALSE , TRUE , FALSE , FALSE , FALSE , FALSE 
19:34:30,0,0,0,0,0,0,0,0,100.85,100.97,100.5,100.11,100.19,100.8,101.24,92.27,93.4,0.812333,0.439333,983.138977,0,135,135,0,15.1,125,97.099998,1.71,-0.017204,68.349998,3.97495,4.56,0.196273,-0.625242,10.304,15.886,4.620791,2.617541,2.71667,2.521007,4.355663, TRUE , FALSE , FALSE , FALSE , FALSE , TRUE , TRUE ,TRUE , TRUE , FALSE , TRUE , FALSE , TRUE , FALSE , FALSE ,118.81,119.32,117.45,119.8,117.04,109.07,119.18,0.435667,0.438667,983.090454,0,150,149.899994,0,29.1,0,18.799999,0.2,-124.274129, FALSE , FALSE , FALSE , FALSE , TRUE ,TRUE , TRUE , FALSE , TRUE , FALSE , FALSE , FALSE , FALSE 
19:35:00,0,0,0,0,0,0,0,0,100.8,100.95,100.46,100.14,99.93,100.8,100.29,92.3,92.95,0.837333,0.472,983.393616,0,135,134.899994,0,15,125,97.099998,1.71,-0.023056,68.25,3.998618,4.6,0.185511,-0.54378,10.304,15.887,4.320007,2.617798,2.713995,2.520431,4.264834, TRUE , FALSE , FALSE , FALSE , FALSE , TRUE , TRUE ,TRUE , TRUE , FALSE , TRUE , FALSE , TRUE , FALSE , FALSE ,118.8,119.32,117.45,119.8,117.03,109.03,119.19,0.383667,0.439333,983.050293,0,150,149.899994,0,29.1,0,18.799999,0.2,-1.141474, FALSE , FALSE , FALSE , FALSE , TRUE ,TRUE , TRUE , FALSE , TRUE , FALSE , FALSE , FALSE , FALSE 
19:35:30,0,0,0,0,0,0,0,0,100.8,100.96,100.48,100.08,100.12,100.74,101.28,92.27,93.45,0.780333,0.510333,983.648376,0,135,134.899994,0,15,125,97.099998,1.71,-0.02459,68.25,3.998618,4.64,0.153432,-0.374603,10.304,15.889,4.488294,2.616819,2.713952,2.521408,4.180193, TRUE , FALSE , FALSE , FALSE , FALSE , TRUE , TRUE ,TRUE , TRUE , FALSE , TRUE , FALSE , TRUE , FALSE , FALSE ,118.82,119.26,117.44,119.78,117.02,109.06,119.17,0.462,0.440333,983.050293,0,150,149.899994,0,29.1,0,18.799999,0.251,-1.412036, FALSE , FALSE , FALSE , FALSE , TRUE ,TRUE , TRUE , FALSE , TRUE , FALSE , FALSE , FALSE , FALSE 
19:36:00,0,0,0,0,0,0,0,0,100.85,100.96,100.5,100.12,100.04,100.76,100.99,92.26,92.49,0.761667,0.533,982.374939,0,135,135,0,15,125,97.099998,1.711,-0.016105,68.199997,3.930607,4.68,0.132622,-0.2901,10.289,15.889,4.504901,2.61803,2.707906,2.521457,4.356626, TRUE , FALSE , FALSE , FALSE , FALSE , TRUE , TRUE ,TRUE , TRUE , FALSE , TRUE , FALSE , TRUE , FALSE , FALSE ,118.86,119.36,117.44,119.78,117.01,109.05,119.16,0.651,0.468667,983.090454,0,150,150,0,29.1,0,18.799999,0.251,-1.585986, FALSE , FALSE , FALSE , FALSE , TRUE ,TRUE , TRUE , FALSE , TRUE , FALSE , FALSE , FALSE , FALSE 
19:36:30,0,0,0,0,0,0,0,0,100.91,101.04,100.58,100.17,100.17,100.71,101.29,92.21,93.5,0.737667,0.434667,982.7995,0,135,135,0,15,125,97.099998,1.711,0.014621,68.199997,3.930607,4.72,0.12287,-0.458455,10.289,15.89,4.650867,2.618389,2.708663,2.521404,4.380005, TRUE , FALSE , FALSE , FALSE , FALSE , TRUE , TRUE ,TRUE , TRUE , FALSE , TRUE , FALSE , TRUE , FALSE , FALSE ,118.85,119.33,117.45,119.78,117.02,109.05,119.19,0.444667,0.437333,983.050293,0,150,150,0,29.1,0,18.799999,0.2533,0.903447, FALSE , FALSE , FALSE , FALSE , TRUE ,TRUE , TRUE , FALSE , TRUE , FALSE , FALSE , FALSE , FALSE 
19:37:00,0,0,0,0,0,0,0,0,100.81,100.94,100.48,100.09,99.86,100.78,100.77,92.32,93.21,0.744333,0.459,982.884338,0,135,134.899994,0,15.1,125,97.199997,1.71,0.016764,68.150002,4.038414,4.76,0.10398,-0.539736,10.289,15.891,4.687298,2.618648,2.708317,2.521913,4.148849, TRUE , FALSE , FALSE , FALSE , FALSE , TRUE , TRUE ,TRUE , TRUE , FALSE , TRUE , FALSE , TRUE , FALSE , FALSE ,118.81,119.31,117.43,119.78,117.01,109.04,119.18,0.484667,0.451,983.050293,0,150,149.899994,0,29.1,0,18.799999,4,1.915707, FALSE , FALSE , FALSE , FALSE , TRUE ,TRUE , TRUE , FALSE , TRUE , FALSE , FALSE , FALSE , FALSE 
19:37:30,0,0,0,0,0,0,0,0,100.86,101.02,100.54,100.15,100.4,100.82,101.35,92.33,91.57,0.749333,0.537,982.884338,0,135,135,0,15.1,125,97.199997,1.709,0.017497,68.150002,4.038414,4.8,0.104787,-0.509782,10.28,15.892,4.856389,2.617444,2.701804,2.520308,4.215954, TRUE , FALSE , FALSE , FALSE , FALSE , TRUE , TRUE ,TRUE , TRUE , FALSE , TRUE , FALSE , TRUE , FALSE , FALSE ,118.8,119.31,117.43,119.78,117.02,109.04,119.19,0.449667,0.469,983.090454,0,150,149.899994,0,29.1,0,18.799999,0.254,1.763661, FALSE , FALSE , FALSE , FALSE , TRUE ,TRUE , TRUE , FALSE , TRUE , FALSE , FALSE , FALSE , FALSE 
19:38:00,0,0,0,0,0,0,0,0,100.82,100.95,100.5,100.05,100.02,100.73,101.15,92.23,92.92,0.634333,0.443667,983.818176,0,135,135,0,15.1,125,97.099998,1.71,-0.004896,68.050003,4.063521,0,0.113061,-0.504044,10.279,15.89,4.687305,2.61747,2.703421,2.521605,4.37788, TRUE , FALSE , FALSE , FALSE , FALSE , TRUE , TRUE ,TRUE , TRUE , FALSE , TRUE , FALSE , TRUE , FALSE , FALSE ,118.79,119.3,117.44,119.8,117.03,109.06,119.17,0.562,0.447,983.090454,0,150,150,0,29.1,0,18.799999,0.254,1.52281, FALSE , FALSE , FALSE , FALSE , TRUE ,TRUE , TRUE , FALSE , TRUE , FALSE , FALSE , FALSE , FALSE 
19:38:30,0,0,0,0,0,0,0,0,100.83,100.97,100.51,100.06,100.18,100.74,100.97,92.27,93.3,0.958333,0.5,982.969177,0,135,135,0,15,125,97.199997,1.709,-0.034361,68.050003,4.063521,4.88,0.035458,-0.513973,10.27,15.89,4.856389,2.617359,2.699673,2.523692,4.187795, TRUE , FALSE , FALSE , FALSE , FALSE , TRUE , TRUE ,TRUE , TRUE , FALSE , TRUE , FALSE , TRUE , FALSE , FALSE ,118.8,119.31,117.44,119.77,117.02,109.04,119.24,0.358333,0.458667,983.090454,0,150,149.899994,0,29,0,18.799999,0.256,0.095035, FALSE , FALSE , FALSE , FALSE , TRUE ,TRUE , TRUE , FALSE , TRUE , FALSE , FALSE , FALSE , FALSE 
19:39:00,0,0,0,0,0,0,0,0,100.81,100.92,100.47,100.08,99.29,100.68,100.99,92.28,93.45,0.747333,0.543,983.393616,0,135,135,0,15,125,97.199997,1.71,-0.04717,68,3.994285,4.92,0.019409,-0.47814,10.27,15.895,4.856386,2.618007,2.704504,2.524314,4.366224, TRUE , FALSE , FALSE , FALSE , FALSE , TRUE , TRUE ,TRUE , TRUE , FALSE , TRUE , FALSE , TRUE , FALSE , FALSE ,118.83,119.32,117.44,119.8,117.02,109.06,119.17,0.405667,0.465667,983.130615,0,150,149.899994,0,29.1,0,18.799999,0.258,0.063727, FALSE , FALSE , FALSE , FALSE , TRUE ,TRUE , TRUE , FALSE , TRUE , FALSE , FALSE , FALSE , FALSE 
19:39:30,0,0,0,0,0,0,0,0,100.83,100.97,100.51,100.06,100.19,100.72,101.12,92.27,92,0.759667,0.502333,983.818176,0,135,135,0,15,125,97.199997,1.71,-0.034783,68,3.994285,4.96,0.057525,-0.455798,10,15.895,4.687298,2.617793,2.698314,2.521785,4.214486, TRUE , FALSE , FALSE , FALSE , FALSE , TRUE , TRUE ,TRUE , TRUE , FALSE , TRUE , FALSE , TRUE , FALSE , FALSE ,118.81,119.32,117.44,119.8,117.02,109.05,119.17,0.428333,0.467333,983.090454,0,150,150,0,29,0,18.799999,0.258,0.084956, FALSE , FALSE , FALSE , FALSE , TRUE ,TRUE , TRUE , FALSE , TRUE , FALSE , FALSE , FALSE , FALSE 
19:40:00,0,0,0,0,0,0,0,0,100.84,100.97,100.5,100.04,99.77,100.73,100.76,92.26,92.42,0.803333,0.484,983.563538,0,135,134.899994,0,15,125,97.199997,1.71,-0.013053,67.949997,4.101319,5.01,0.083958,-0.506808,10,15.895,4.901211,2.617668,2.694502,2.519809,4.259373, TRUE , FALSE , FALSE , FALSE , FALSE , TRUE , TRUE ,TRUE , TRUE , FALSE , TRUE , FALSE , TRUE , FALSE , FALSE ,118.81,119.31,117.44,119.78,117,109.06,119.17,0.337333,0.452333,983.090454,0,150,150,0,29,0,18.799999,0.258,0.143934, FALSE , FALSE , FALSE , FALSE , TRUE ,TRUE , TRUE , FALSE , TRUE , FALSE , FALSE , FALSE , FALSE 
19:40:30,0,0,0,0,0,0,0,0,100.81,100.97,100.52,100.05,99.98,100.67,100.95,92.27,93.48,0.729667,0.470667,983.987976,0,135,135,0,15,125,97.199997,1.71,0.00942,67.949997,4.101319,5.05,0.100831,-5.917531,10,15.897,4.943482,2.617611,2.699289,2.521087,4.140428, TRUE , FALSE , FALSE , FALSE , FALSE , TRUE , TRUE ,TRUE , TRUE , FALSE , TRUE , FALSE , TRUE , FALSE , FALSE ,118.9,119.32,117.39,119.8,117.02,109.06,119.19,0.431667,0.475667,983.130615,0,150,149.899994,0,29,0,18.799999,8,0.130713, FALSE , FALSE , FALSE , FALSE , TRUE ,TRUE , TRUE , FALSE , TRUE , FALSE , FALSE , FALSE , FALSE 
19:41:00,0,0,0,0,0,0,0,0,100.82,100.95,100.48,100.08,99.84,100.73,101.18,92.26,91.63,0.761,0.484667,984.242737,0,135,135,0,15,125,97.099998,1.71,0.014602,67.849998,4.122235,5.09,0.168577,-8.319941,10.253,5.898,4.987819,2.618094,2.695263,2.519665,4.191386, TRUE , FALSE , FALSE , FALSE , FALSE , TRUE , TRUE ,TRUE , TRUE , FALSE , TRUE , FALSE , TRUE , FALSE , FALSE ,118.81,119.32,117.42,119.77,117.01,109.05,119.17,0.426,0.459,983.090454,0,150,149.899994,0,29,0,18.799999,8,0.115097, FALSE , FALSE , FALSE , FALSE , TRUE ,TRUE , TRUE , FALSE , TRUE , FALSE , FALSE , FALSE , FALSE 
19:41:30,0,0,0,0,0,0,0,0,100.82,100.95,100.51,100.12,100.11,100.7,101.24,92.25,93.22,0.724667,0.459667,982.969177,0,135,134.899994,0,15,125,96.900002,1.71,0.020563,67.849998,4.122235,0,0.180401,-1.993343,10.253,15.898,5.092195,2.617532,2.692506,2.518767,4.357125, TRUE , FALSE , FALSE , FALSE , FALSE , TRUE , TRUE ,TRUE , TRUE , FALSE , TRUE , FALSE , TRUE , FALSE , FALSE ,118.84,119.32,117.42,119.78,117.01,109.04,119.18,0.415667,0.461333,983.090454,0,150,149.899994,0,29,0,18.799999,8,256.290674, FALSE , FALSE , FALSE , FALSE , TRUE ,TRUE , TRUE , FALSE , TRUE , FALSE , FALSE , FALSE , FALSE 
19:42:00,0,0,0,0,0,0,0,0,100.76,100.95,100.51,100.14,99.95,100.68,100.77,92.22,93.61,0.744333,0.459667,983.987976,0,135,134.899994,0,15,125,96.800003,1.71,0.007339,67.800003,4.056538,5.17,0.129569,1.228994,10.253,15.898,4.921059,2.618242,2.686603,2.520496,4.229449, TRUE , FALSE , FALSE , FALSE , FALSE , TRUE , TRUE ,TRUE , TRUE , FALSE , TRUE , FALSE , TRUE , FALSE , FALSE ,118.85,119.32,117.41,119.78,117.02,109.06,119.18,0.456333,0.453333,983.010254,0,150,149.899994,0,29,0,18.799999,8,283.934282, FALSE , FALSE , FALSE , FALSE , TRUE ,TRUE , TRUE , FALSE , TRUE , FALSE , FALSE , FALSE , FALSE 
19:42:30,0,0,0,0,0,0,0,0,100.82,100.98,100.54,100.1,100.04,100.67,101.17,92.28,92.44,0.893667,0.494,983.818176,0,135,135,0,15,125,96.800003,1.71,0,67.800003,4.056538,5.22,0.076489,7.778599,10.246,15.898,5.184504,2.618159,2.685804,2.523128,4.16975, TRUE , FALSE , FALSE , FALSE , FALSE , TRUE , TRUE ,TRUE , TRUE , FALSE , TRUE , FALSE , TRUE , FALSE , FALSE ,118.79,119.3,117.44,119.81,117.02,109.04,119.23,0.589667,0.447,983.090454,0,150,150,0,29,0,18.799999,0.264,256.2515, FALSE , FALSE , FALSE , FALSE , TRUE ,TRUE , TRUE , FALSE , TRUE , FALSE , FALSE , FALSE , FALSE 
19:43:00,0,0,0,0,0,0,0,0,100.79,100.95,100.51,100.08,99.82,100.69,100.6,92.23,92.14,0.721,0.480667,982.884338,0,135,134.899994,0,15,125,96.699997,1.71,0,67.75,4.029131,5.26,0.069642,6.451752,10.244,15.9,5.223605,2.617395,2.683159,2.522503,4.17135, TRUE , FALSE , FALSE , FALSE , FALSE , TRUE , TRUE ,TRUE , TRUE , FALSE , TRUE , FALSE , TRUE , FALSE , FALSE ,118.82,119.33,117.52,119.87,117.1,109.12,119.21,0.411667,0.462333,983.090454,0,150,150,0,29,0,18.799999,0.264,20.120242, FALSE , FALSE , FALSE , FALSE , TRUE ,TRUE , TRUE , FALSE , TRUE , FALSE , FALSE , FALSE , FALSE 
19:43:30,0,0,0,0,0,0,0,0,100.77,100.96,100.51,100.05,100.17,100.66,101.2,92.26,93.15,0.667333,0.522667,983.563538,0,135,135,0,15,125,96.699997,1.71,0,67.75,4.029131,5.3,0.064501,-0.329039,10.23,15.9,5.018856,2.616855,2.685767,2.518928,4.15353, TRUE , FALSE , FALSE , FALSE , FALSE , TRUE , TRUE ,TRUE , TRUE , FALSE , TRUE , FALSE , TRUE , FALSE , FALSE ,118.82,119.33,117.44,119.8,117.02,109.06,119.19,0.374333,0.446667,983.050293,0,150,150,0,29,0,18.799999,0.264,-20.104649, FALSE , FALSE , FALSE , FALSE , TRUE ,TRUE , TRUE , FALSE , TRUE , FALSE , FALSE , FALSE , FALSE 
19:44:00,0,0,0,0,0,0,0,0,100.74,100.94,100.51,100.12,100.18,100.66,100.79,92.26,93.18,0.66,0.535333,983.223938,0,135,135,0,15,125,96.599998,1.709,0,67.650002,4.029126,5.34,0.068278,-0.439668,10.23,15.9,5.061145,2.61816,2.682171,2.520983,4.181716, TRUE , FALSE , FALSE , FALSE , FALSE , TRUE , TRUE ,TRUE , TRUE , FALSE , TRUE , FALSE , TRUE , FALSE , FALSE ,118.79,119.32,117.44,119.78,117.02,109.06,119.17,0.398667,0.441,983.010254,0,150,150,0,29,0,18.799999,0.266,-283.714234, FALSE , FALSE , FALSE , FALSE , TRUE ,TRUE , TRUE , FALSE , TRUE , FALSE , FALSE , FALSE , FALSE 
19:44:30,0,0,0,0,0,0,0,0,100.77,100.95,100.5,100,100.24,100.66,101.08,92.28,93.16,0.649667,0.465667,982.544739,0,135,135,0,15,125,96.599998,1.71,-0.007339,67.650002,4.029126,5.38,0.061604,-0.52435,10.23,0.9024,4.856391,2.617771,2.682892,2.520704,4.32782, TRUE , FALSE , FALSE , FALSE , FALSE , TRUE , TRUE ,TRUE , TRUE , FALSE , TRUE , FALSE , TRUE , FALSE , FALSE ,118.82,119.32,117.44,119.77,117.01,109.04,119.19,0.34,0.439333,983.050293,0,150,150,0,29,0,18.799999,0.266,-256.052907, FALSE , FALSE , FALSE , FALSE , TRUE ,TRUE , TRUE , FALSE , TRUE , FALSE , FALSE , FALSE , FALSE 
19:45:00,0,0,0,0,0,0,0,0,100.75,100.96,100.5,100.01,100.21,100.65,101.2,92.25,93.1,0.796667,0.462,983.903137,0,135,134.899994,0,15,125,96.5,1.709,-0.00031,67.599998,3.941401,5.43,0.061553,-0.550916,10.223,15.902,4.973573,2.617777,2.680045,2.520465,4.346866, TRUE , FALSE , FALSE , FALSE , FALSE , TRUE , TRUE ,TRUE , TRUE , FALSE , TRUE , FALSE , TRUE , FALSE , FALSE ,118.82,119.32,117.44,119.8,117.03,109.06,119.2,0.373667,0.455,983.090454,0,150,150,0,29,0,18.799999,0.266,0.056294, FALSE , FALSE , FALSE , FALSE , TRUE ,TRUE , TRUE , FALSE , TRUE , FALSE , FALSE , FALSE , FALSE 
