Time,Label (common/hard fault),Label (common/soft fault),Label (common/controller fault),Label (common/hard and soft),Label (common/all),Label (advanced/hard fault),Label (advanced/soft fault),Label (advanced/controller fault),T101,T102,T104,T106,T108,T110,T112,T114,T116,PDIC101,PDIC102,PDIC103,PIC101,A102,M102,A101,M101,A103,M103,R,P101,P102,AV101,AV103,AV104,AV105,AV106,AV107,AV108,AV109,TV101,H103_heating_power,H105_heating_power,H107_heating_power,H109_heating_power,H111_heating_power,H113_heating_power,TH101_SetPoint,TH101_Temperature,TH101_Start,TH101_Status,TH102_SetPoint,TH102_Temperature,TH102_Start,TH102_Status,TH103_SetPoint,TH103_Temperature,TH103_Start,TH103_Status,FI101_Pulses,PS102,PS103,PS104,LS101,LS102,LS103,LS104,HT_EN_0,HT_ON,T_ERROR_0,SP_OK
30/04/2023 04:04:28,0,0,0,0,0,0,0,0,110.55,111.05,109.92,109.07,109.42,110.55,109.93,108.01,91.38,0.962,0.121333,0,1412.722656,9.06,0.205623,2.7,0,7.762,3.52496,0.8,0,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,21,60,60,60,60,60,60,124,124.099998,TRUE,FALSE,0,15,TRUE,FALSE,105,94.400002,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
30/04/2023 04:04:58,0,0,0,0,0,0,0,0,110.73,111.24,109.89,109.01,109.37,110.47,109.22,104.82,91.47,0.873667,0.117333,0.000333,1404.57251,9.07,0.258079,2.7,0,7.8114,3.347231,0.8,0,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,20,60,60,60,60,60,60,125,124.199997,TRUE,FALSE,0,15.1,TRUE,FALSE,105,94.400002,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
30/04/2023 04:05:28,0,0,0,0,0,0,0,0,110.6,111.04,109.66,108.86,109.21,110.32,109.02,107.91,91.45,1.006,0.135333,0,1402.449951,9.07,0.39133,2.7,0,7.8358,3.857729,0.8,0,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,21,60,60,60,60,60,60,124,124.400002,TRUE,FALSE,0,15,TRUE,FALSE,105,94.400002,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
30/04/2023 04:05:58,0,0,0,0,0,0,0,0,110.46,110.96,109.49,108.69,109.07,110.23,108.89,108.76,91.45,0.894,0.154667,0,1384.875977,9.07,0.462397,2.7,0,7.8608,4.250562,0.8,0,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,22,60,60,60,60,60,60,125,124.300003,TRUE,FALSE,0,15,TRUE,FALSE,105,94.400002,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
30/04/2023 04:06:28,0,0,0,0,0,0,0,0,110.34,110.81,109.4,108.69,109.08,110.23,109.2,108.29,91.38,0.916667,0.103667,0,1392.601807,9.07,0.462392,2.7,0,7.8608,3.603364,0.8,0,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,23,60,60,60,60,60,60,125,124.400002,TRUE,FALSE,0,15.1,TRUE,FALSE,105,94.400002,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
30/04/2023 04:06:58,0,0,0,0,0,0,0,0,110.74,111.21,110.04,109.22,109.6,110.68,109.91,105.21,91.41,0.900333,0.125,0.093333,1418.325928,9.07,0.258055,2.7,0,7.9104,3.564964,0.8,0,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,20,60,60,60,60,60,60,124,124.599998,TRUE,FALSE,0,15.1,TRUE,FALSE,105,94.400002,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
30/04/2023 04:07:28,0,0,0,0,0,0,0,0,110.79,111.33,109.98,109.14,109.4,110.53,109.26,106.54,91.37,0.875333,0.134667,0,1410.939697,9.07,0.205603,2.7,0,7.9608,3.469831,0.8,0,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,20,60,60,60,60,60,60,124,124.599998,TRUE,FALSE,0,15.1,TRUE,FALSE,105,94.5,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
30/04/2023 04:07:58,0,0,0,0,0,0,0,0,110.65,111.13,109.66,108.9,109.19,110.33,108.96,108.6,91.44,0.984667,0.138667,0,1398.205078,9.08,0,2.7,0,7.9854,3.57623,0.8,0,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,21,60,60,60,60,60,60,125,124.599998,TRUE,FALSE,0,15.1,TRUE,FALSE,105,94.400002,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
30/04/2023 04:08:28,0,0,0,0,0,0,0,0,110.27,110.82,109.32,108.56,108.9,110.1,108.69,108.72,91.47,0.86,0.137333,0,1379.867187,9.08,0.073386,2.7,0,8.0092,3.596435,0.8,0,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,23,60,60,60,60,60,60,125,124.5,TRUE,FALSE,0,15.1,TRUE,FALSE,105,94.400002,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
30/04/2023 04:08:58,0,0,0,0,0,0,0,0,110.21,110.7,109.35,108.63,108.99,110.11,109.1,108.34,91.34,0.860333,0.095667,0,1397.780518,9.08,0.205623,2.7,0,8.0344,3.594002,0.8,0,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,23,60,60,60,60,60,60,124,124.5,TRUE,FALSE,0,15.1,TRUE,FALSE,105,94.400002,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
30/04/2023 04:09:28,0,0,0,0,0,0,0,0,110.86,111.33,110.12,109.32,109.49,110.66,109.18,104.35,91.32,1.023667,0.166,0,1414.76001,9.08,0.272762,2.7,0,8.0594,4.006016,0.8,0,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,20,60,60,60,60,60,60,125,124.5,TRUE,FALSE,0,15.2,TRUE,FALSE,105,94.400002,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
30/04/2023 04:09:58,0,0,0,0,0,0,0,0,110.83,111.27,109.83,109.05,109.32,110.4,108.64,106.27,91.43,0.855,0.167667,0,1404.996826,9.08,0.258079,2.7,0,8.1098,3.553621,0.8,0,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,20,60,60,60,60,60,60,125,124.800003,TRUE,FALSE,0,15.2,TRUE,FALSE,105,94.400002,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
30/04/2023 04:10:28,0,0,0,0,0,0,0,0,110.45,110.98,109.42,108.73,109.03,110.23,108.57,108.69,91.46,0.878333,0.149667,0,1387.168213,9.09,0.205623,2.7,0,8.1346,3.529793,0.8,0,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,22,60,60,60,60,60,60,124,124.599998,TRUE,FALSE,0,15.2,TRUE,FALSE,105,94.400002,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
30/04/2023 04:10:58,0,0,0,0,0,0,0,0,110.13,110.73,109.28,108.53,108.86,110.08,108.67,108.43,91.4,0.913,0.132,0,1385.470215,9.09,0.236841,2.7,0,8.1586,3.572509,0.8,0,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,23,60,60,60,60,60,60,124,124.400002,TRUE,FALSE,0,15.2,TRUE,FALSE,105,94.400002,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
30/04/2023 04:11:28,0,0,0,0,0,0,0,0,110.43,110.92,109.63,108.86,109.21,110.35,109.24,107.49,91.34,0.904333,0.11,0,1400.242676,9.09,0.205623,2.7,0,8.183,3.611596,0.8,0,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,23,60,60,60,60,60,60,124,124.300003,TRUE,FALSE,0,15.2,TRUE,FALSE,105,94.400002,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
30/04/2023 04:11:58,0,0,0,0,0,0,0,0,110.77,111.25,110.02,109.2,109.59,110.6,109.51,106.02,91.32,0.900333,0.111333,0,1415.524414,9.09,0.272762,2.7,0,8.2086,3.591916,0.8,0,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,21,60,60,60,60,60,60,124,124.300003,TRUE,FALSE,0,15.2,TRUE,FALSE,105,94.400002,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
30/04/2023 04:12:28,0,0,0,0,0,0,0,0,110.91,111.42,110.07,109.23,109.61,110.62,109.1,105.46,91.37,0.908667,0.141667,0,1412.552734,9.09,0.258079,2.7,0,8.2582,3.584297,0.8,0,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,20,60,60,60,60,60,60,124,124.300003,TRUE,FALSE,0,15.2,TRUE,FALSE,105,94.400002,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
30/04/2023 04:12:58,0,0,0,0,0,0,0,0,110.75,111.24,109.79,108.97,109.35,110.42,108.74,108.37,91.35,1.025333,0.153,0,1400.072754,9.09,0.205623,2.7,0,8.283,3.54384,0.8,0,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,20,60,60,60,60,60,60,124,124.199997,TRUE,FALSE,0,15.2,TRUE,FALSE,105,94.400002,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
30/04/2023 04:13:28,0,0,0,0,0,0,0,0,110.31,110.82,109.3,108.48,108.93,110.08,108.54,108.73,91.42,0.922,0.131,0,1380.716064,9.09,0,2.7,0,8.308,3.564371,0.8,0,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,22,60,60,60,60,60,60,124,124.099998,TRUE,FALSE,0,15.2,TRUE,FALSE,105,94.400002,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
30/04/2023 04:13:58,0,0,0,0,0,0,0,0,110.18,110.57,109.2,108.41,108.87,110.01,108.83,108.41,91.41,0.809667,0.133667,0,1379.867187,9.09,0,2.7,0,8.3332,3.586778,0.8,0,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,24,60,60,60,60,60,60,124,123.900002,TRUE,FALSE,0,15.2,TRUE,FALSE,105,94.400002,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
30/04/2023 04:14:28,0,0,0,0,0,0,0,0,110.62,111.14,110.11,109.26,109.6,110.63,109.76,106.11,91.21,0.793667,0.103333,0,1423.334961,9.1,0.073386,2.7,0,8.3576,3.595178,0.8,0,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,21,60,60,60,60,60,60,124,124,TRUE,FALSE,0,15.2,TRUE,FALSE,105,94.400002,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
30/04/2023 04:14:58,0,0,0,0,0,0,0,0,111.03,111.47,110.1,109.15,109.45,110.47,108.51,102.92,91.3,0.904667,0.111333,0,1414.929932,9.1,0.205623,2.7,0,8.4074,3.59612,0.8,0,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,20,60,60,60,60,60,60,124,124.199997,TRUE,FALSE,0,15.3,TRUE,FALSE,105,94.300003,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
30/04/2023 04:15:28,0,0,0,0,0,0,0,0,110.68,111.15,109.63,108.69,109.17,110.32,108.58,107.3,91.38,0.897,0.164667,0,1396.592041,9.1,0.258079,2.7,0,8.4322,3.578293,0.8,0,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,21,60,60,60,60,60,60,124,124.199997,TRUE,FALSE,0,15.2,TRUE,FALSE,105,94.300003,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
30/04/2023 04:15:58,0,0,0,0,0,0,0,0,110.53,110.99,109.5,108.67,109.12,110.27,108.76,108.61,91.39,0.881667,0.133,0,1391.667969,9.1,0.272762,2.7,0,8.4574,3.57842,0.8,0,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,22,60,60,60,60,60,60,125,124.099998,TRUE,FALSE,0,15.2,TRUE,FALSE,105,94.300003,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
30/04/2023 04:16:28,0,0,0,0,0,0,0,0,110.34,110.79,109.38,108.62,109.02,110.19,108.96,108.42,91.35,0.953,0.103667,0,1394.045166,9.1,0.258079,2.7,0,8.4822,3.574221,0.8,0,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,23,60,60,60,60,60,60,125,124.199997,TRUE,FALSE,0,15.2,TRUE,FALSE,105,94.300003,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
30/04/2023 04:16:58,0,0,0,0,0,0,0,0,110.76,111.24,110,109.18,109.5,110.63,109.72,105.55,91.2,0.928667,0.118,0,1411.873535,9.11,0.236829,2.7,0,8.5066,3.580647,0.8,0,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,20,60,60,60,60,60,60,124,124.300003,TRUE,FALSE,0,15.3,TRUE,FALSE,105,94.400002,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
30/04/2023 04:17:28,0,0,0,0,0,0,0,0,110.76,111.19,109.77,108.93,109.27,110.39,109.03,107.58,91.33,0.876,0.180667,0,1402.195312,9.11,0.205603,2.7,0,8.556,3.582745,0.8,0,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,21,60,60,60,60,60,60,125,124.300003,TRUE,FALSE,0,15.3,TRUE,FALSE,105,94.400002,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
30/04/2023 04:17:58,0,0,0,0,0,0,0,0,110.48,110.99,109.52,108.69,109.02,110.27,108.93,108.76,91.33,0.871667,0.14,0,1390.64917,9.11,0.258055,2.7,0,8.5816,3.575764,0.8,0,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,22,60,60,60,60,60,60,124,124.300003,TRUE,FALSE,0,15.3,TRUE,FALSE,105,94.400002,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
30/04/2023 04:18:28,0,0,0,0,0,0,0,0,110.32,110.8,109.38,108.57,108.96,110.12,108.95,108.46,91.31,0.896333,0.124,0,1388.526611,9.11,0.272736,2.7,0,8.606,3.562443,0.8,0,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,23,60,60,60,60,60,60,124,124.400002,TRUE,FALSE,0,15.3,TRUE,FALSE,105,94.400002,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
30/04/2023 04:18:58,0,0,0,0,0,0,0,0,110.52,110.98,109.68,108.89,109.31,110.43,109.45,107.47,91.27,0.915333,0.108,0,1402.534912,9.11,0.258055,2.7,0,8.6302,3.567175,0.8,0,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,22,60,60,60,60,60,60,125,124.300003,TRUE,FALSE,0,15.3,TRUE,FALSE,105,94.400002,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
30/04/2023 04:19:28,0,0,0,0,0,0,0,0,110.87,111.37,110.14,109.31,109.67,110.66,109.79,106.47,91.22,0.969333,0.106333,0,1416.373291,9.12,0,2.7,0,8.6556,3.572717,0.8,0,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,20,60,60,60,60,60,60,125,124.5,TRUE,FALSE,0,15.2,TRUE,FALSE,105,94.400002,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
30/04/2023 04:19:58,0,0,0,0,0,0,0,0,110.86,111.29,109.86,109.07,109.42,110.49,109.15,107.43,91.33,0.821,0.146,0,1406.100586,9.12,0.073386,2.7,0,8.7054,3.567655,0.8,0,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,20,60,60,60,60,60,60,125,124.699997,TRUE,FALSE,0,15.2,TRUE,FALSE,105,94.300003,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
30/04/2023 04:20:28,0,0,0,0,0,0,0,0,110.55,111.05,109.55,108.8,109.1,110.27,108.95,108.73,91.35,0.962333,0.133667,0,1392.431885,9.12,0.205623,2.7,0,8.7306,3.584813,0.8,0,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,21,60,60,60,60,60,60,125,124.699997,TRUE,FALSE,0,15.2,TRUE,FALSE,105,94.300003,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
30/04/2023 04:20:58,0,0,0,0,0,0,0,0,110.36,110.9,109.47,108.69,109.11,110.22,109.12,108.72,91.33,0.849333,0.113333,0,1390.98877,9.12,0.258079,2.7,0,8.755,3.576837,0.8,0,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,22,60,60,60,60,60,60,125,124.699997,TRUE,FALSE,0,15.2,TRUE,FALSE,105,94.300003,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
30/04/2023 04:21:28,0,0,0,0,0,0,0,0,110.42,110.88,109.55,108.76,109.15,110.32,109.34,108.29,91.25,0.897,0.114667,0,1397.525879,9.12,0.272762,2.7,0,8.7804,3.59552,0.8,0,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,23,60,60,60,60,60,60,125,124.699997,TRUE,FALSE,0,15.2,TRUE,FALSE,105,94.300003,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
30/04/2023 04:21:58,0,0,0,0,0,0,0,0,110.7,111.16,109.88,109.05,109.48,110.58,109.61,107.43,91.27,0.883333,0.119333,0,1407.968262,9.13,0.328341,2.7,0,0.8048,3.593436,0.8,0,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,21,60,60,60,60,60,60,124,124.800003,TRUE,FALSE,0,15.2,TRUE,FALSE,105,94.300003,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
30/04/2023 04:22:28,0,0,0,0,0,0,0,0,110.87,111.35,110.03,109.21,109.63,110.67,109.51,107.22,91.21,0.894667,0.141667,0.000333,1411.109619,9.13,0.328341,2.7,0,8.855,3.577026,0.8,0,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,20,60,60,60,60,60,60,125,124.800003,TRUE,FALSE,0,15.2,TRUE,FALSE,105,94.400002,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
30/04/2023 04:22:58,0,0,0,0,0,0,0,0,110.65,111.21,109.78,109.03,109.34,110.46,109.05,108.6,91.25,0.906333,0.138667,0,1403.12915,9.13,0.258079,2.7,0,8.88,3.609053,0.8,0,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,20,60,60,60,60,60,60,125,124.900002,TRUE,FALSE,0,15.2,TRUE,FALSE,105,94.300003,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
30/04/2023 04:23:28,0,0,0,0,0,0,0,0,110.4,110.95,109.43,108.66,109.07,110.18,108.72,108.82,91.32,0.843667,0.148667,0.000333,1387.253174,9.13,0.272762,2.7,0,8.88,3.597706,0.8,0,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,22,60,60,60,60,60,60,125,124.800003,TRUE,FALSE,0,15.2,TRUE,FALSE,105,94.300003,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
30/04/2023 04:23:58,0,0,0,0,0,0,0,0,110.23,110.73,109.27,108.5,108.77,110.04,108.7,108.61,91.05,0.91,0.127667,0,1380.291504,9.13,0.258079,2.7,0,8.9292,3.595683,0.8,0,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,24,60,60,60,60,60,60,125,124.800003,TRUE,FALSE,0,15.2,TRUE,FALSE,105,94.300003,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
30/04/2023 04:24:28,0,0,0,0,0,0,0,0,110.52,110.99,109.94,109.18,109.3,110.55,110,108.06,91.02,0.874333,0.115333,0,1418.156006,9.13,0,2.7,0,8.955,3.067392,0.8,0,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,21,60,60,60,60,60,60,125,124.800003,TRUE,FALSE,0,15.2,TRUE,FALSE,105,94.300003,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
30/04/2023 04:24:58,0,0,0,0,0,0,0,0,110.85,111.34,110,109.16,109.32,110.58,109.34,105.12,91.26,0.898333,0.165,0,1411.533936,9.13,0,2.7,0,9.0044,3.549053,0.8,0,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,20,60,60,60,60,60,60,125,124.900002,TRUE,FALSE,0,15.2,TRUE,FALSE,105,94.300003,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
30/04/2023 04:25:28,0,0,0,0,0,0,0,0,110.69,111.21,109.79,108.97,109.17,110.43,109.01,108.34,91.25,0.897333,0.125,0,1402.959473,9.13,0,2.7,0,9.0284,3.588114,0.8,0,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,20,60,60,60,60,60,60,125,124.800003,TRUE,FALSE,0,15.2,TRUE,FALSE,105,94.300003,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
30/04/2023 04:25:58,0,0,0,0,0,0,0,0,110.56,111.04,109.61,108.78,109.13,110.37,108.87,108.9,91.28,0.961667,0.163,0,1390.479248,9.13,0,2.7,0,9.054,3.587785,0.8,0,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,21,60,60,60,60,60,60,125,124.800003,TRUE,FALSE,0,15.2,TRUE,FALSE,105,94.300003,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
30/04/2023 04:26:28,0,0,0,0,0,0,0,0,110.24,110.73,109.23,108.46,108.81,110.06,108.45,108.68,91.3,0.898333,0.153333,0,1384.706299,9.13,0,2.7,0,9.0776,4.055252,0.8,0,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,24,60,60,60,60,60,60,125,124.699997,TRUE,FALSE,0,15.1,TRUE,FALSE,105,94.300003,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
30/04/2023 04:26:58,0,0,0,0,0,0,0,0,110.63,111.15,110.02,109.24,109.54,110.65,110,107.76,91.14,0.877333,0.121333,0,1415.184814,9.14,0,2.7,0,9.1042,3.575345,0.8,0,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,21,60,60,60,60,60,60,125,124.699997,TRUE,FALSE,0,15.2,TRUE,FALSE,105,94.300003,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
30/04/2023 04:27:28,0,0,0,0,0,0,0,0,110.84,111.36,110.03,109.19,109.63,110.72,109.6,105.39,91.19,0.864333,0.140667,0,1411.024658,9.14,0.073386,2.7,0,9.1544,3.582684,0.8,0,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,20,60,60,60,60,60,60,125,124.900002,TRUE,FALSE,0,15.2,TRUE,FALSE,105,94.199997,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
30/04/2023 04:27:58,0,0,0,0,0,0,0,0,110.67,111.19,109.73,108.94,109.33,110.49,109.21,108.4,91.25,1.015333,0.125667,0,1404.402588,9.14,0.205623,2.7,0,9.1786,3.58372,0.8,0,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,20,60,60,60,60,60,60,125,125,TRUE,FALSE,0,15.1,TRUE,FALSE,105,94.300003,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
